time_s,Fn_command_absolute_N,Fn_estimate_absolute_N,Fn_command_clearance_change_N,Fn_estimate_clearance_change_N,Mt1_command_absolute_Nm,Mt1_estimate_absolute_TCP_Nm,Mt1_command_clearance_change_Nm,Mt1_estimate_clearance_change_Nm,tcp_speed_m_s,angular_speed_rad_s
6.239000000000001,-80.26590099618038,-78.50813456348952,-80.03140178477253,-77.41719498492616,0.6346954506794157,0.6831433250755222,0.6019163124765968,-0.5219280816189233,0.00041415193761468747,0.0006904236386900437
6.24,-80.27001686673776,-78.5056437615116,-80.03551765532991,-77.41470418294823,0.6345363189682708,0.6823948487230693,0.6017571807654519,-0.5226765579713762,0.000698619740554903,0.0014515824518497047
6.241,-80.32191571624408,-78.50101145852847,-80.08741650483623,-77.41007187996509,0.6343971678157212,0.6816748075244011,0.6016180296129023,-0.5233965991700444,0.00070482827723354,0.0011101614442818664
6.242000000000001,-80.28079877055276,-78.49741808105819,-80.04629955914491,-77.40647850249479,0.635181549810334,0.681416486307347,0.6024024116075152,-0.5236549203870986,0.00040453913950815685,0.0007071798118654124
6.243,-80.36999044288956,-78.49650374678447,-80.13549123148171,-77.40556416822108,0.6340890734982737,0.6813240192195539,0.6013099352954548,-0.5237473874748916,0.0006885654909934131,0.0010346295997263949
6.244,-80.33762646238985,-78.49988647396131,-80.103127250982,-77.40894689539792,0.6343100755980204,0.6808846395309259,0.6015309373952016,-0.5241867671635196,0.000532868064584471,0.0009388212383159002
6.244999999999999,-80.2815244744398,-78.50436029053063,-80.04702526303195,-77.41342071196726,0.6346986589702488,0.6802917257658851,0.6019195207674299,-0.5247796809285604,0.0006104496281283166,0.0016004266548086481
6.246,-80.2301848753703,-78.50421091721168,-79.99568566396245,-77.4132713386483,0.6347058485011932,0.6797176612549785,0.6019267102983743,-0.5253537454394671,0.0008739253829641293,0.0014446731727785352
6.247,-80.27203929979,-78.49831897937918,-80.03754008838214,-77.4073794008158,0.6355073674794942,0.679171153944205,0.6027282292766754,-0.5259002527502404,0.0008249160706902248,0.0012377079343746649
6.247999999999999,-80.32264785319086,-78.4915512460861,-80.08814864178301,-77.40061166752272,0.6343954191039533,0.6783707613624896,0.6016162809011344,-0.5267006453319557,0.0004991006589667058,0.0024651754029786604
